Rank,Marks,max marks,no of candidates,normalized marks,rank ratio,log rank ratio
1701,151,360,155538,0.4194444444,0.01093623423,-1.961132197
1801,149,360,155538,0.4138888889,0.01157916393,-1.936322797
1901,147,360,155538,0.4083333333,0.01222209364,-1.912854393
2001,146,360,155538,0.4055555556,0.01286502334,-1.890589422
2101,144,360,155538,0.4,0.01350795304,-1.869410458
2201,143,360,155538,0.3972222222,0.01415088274,-1.849216468
2301,141,360,155538,0.3916666667,0.01479381244,-1.829919892
2401,140,360,155538,0.3888888889,0.01543674215,-1.81144435
2501,138,360,155538,0.3833333333,0.01607967185,-1.793722819
2601,137,360,155538,0.3805555556,0.01672260155,-1.776696158
2701,136,360,155538,0.3777777778,0.01736553125,-1.760311926
2801,134,360,155538,0.3722222222,0.01800846095,-1.744523401
2901,133,360,155538,0.3694444444,0.01865139066,-1.729288781
3001,132,360,155538,0.3666666667,0.01929432036,-1.714570515
3101,131,360,155538,0.3638888889,0.01993725006,-1.700334744
3201,129,360,155538,0.3583333333,0.02058017976,-1.686550836
3301,128,360,155538,0.3555555556,0.02122310947,-1.673190986
3401,127,360,155538,0.3527777778,0.02186603917,-1.660229878
3501,126,360,155538,0.35,0.02250896887,-1.647644399
3601,125,360,155538,0.3472222222,0.02315189857,-1.635413389
3701,124,360,155538,0.3444444444,0.02379482827,-1.623517425
3901,123,360,155538,0.3416666667,0.02508068768,-1.60066056
4001,122,360,155538,0.3388888889,0.02572361738,-1.589667959
4101,121,360,155538,0.3361111111,0.02636654708,-1.578946741
4201,120,360,155538,0.3333333333,0.02700947678,-1.568483829
4301,120,360,155538,0.3333333333,0.02765240649,-1.558267068
4401,119,360,155538,0.3305555556,0.02829533619,-1.548285142
4501,118,360,155538,0.3277777778,0.02893826589,-1.538527497
4601,118,360,155538,0.3277777778,0.02958119559,-1.528984277
4701,117,360,155538,0.325,0.03022412529,-1.519646259
4801,116,360,155538,0.3222222222,0.030867055,-1.510504804
4901,115,360,155538,0.3194444444,0.0315099847,-1.501551808
5001,115,360,155538,0.3194444444,0.0321529144,-1.492779656
5101,114,360,155538,0.3166666667,0.0327958441,-1.484181187
5201,114,360,155538,0.3166666667,0.0334387738,-1.475749656
5301,113,360,155538,0.3138888889,0.03408170351,-1.467478706
5401,113,360,155538,0.3138888889,0.03472463321,-1.459362333
5501,112,360,155538,0.3111111111,0.03536756291,-1.451394865
5601,111,360,155538,0.3083333333,0.03601049261,-1.443570938
5701,111,360,155538,0.3083333333,0.03665342231,-1.435885469
5801,110,360,155538,0.3055555556,0.03729635202,-1.428333645
5901,110,360,155538,0.3055555556,0.03793928172,-1.420910896
6001,109,360,155538,0.3027777778,0.03858221142,-1.413612883
6101,108,360,155538,0.3,0.03922514112,-1.406435485
6201,108,360,155538,0.3,0.03986807083,-1.399374779
6301,108,360,155538,0.3,0.04051100053,-1.392427031
6401,107,360,155538,0.2972222222,0.04115393023,-1.385588683
6501,107,360,155538,0.2972222222,0.04179685993,-1.378856344
6601,106,360,155538,0.2944444444,0.04243978963,-1.372226777
6701,106,360,155538,0.2944444444,0.04308271934,-1.365696892
6801,105,360,155538,0.2916666667,0.04372564904,-1.359263735
6901,104,360,155538,0.2888888889,0.04436857874,-1.352924483
7001,104,360,155538,0.2888888889,0.04501150844,-1.346676433
7101,104,360,155538,0.2888888889,0.04565443814,-1.340516998
7201,103,360,155538,0.2861111111,0.04629736785,-1.334443699
7301,103,360,155538,0.2861111111,0.04694029755,-1.328454162
7401,102,360,155538,0.2833333333,0.04758322725,-1.322546106
7501,102,360,155538,0.2833333333,0.04822615695,-1.316717345
7601,101,360,155538,0.2805555556,0.04886908665,-1.310965778
7701,101,360,155538,0.2805555556,0.04951201636,-1.305289387
7801,101,360,155538,0.2805555556,0.05015494606,-1.299686232
7901,100,360,155538,0.2777777778,0.05079787576,-1.294154448
8001,100,360,155538,0.2777777778,0.05144080546,-1.28869224
8101,99,360,155538,0.275,0.05208373516,-1.283297878
8201,99,360,155538,0.275,0.05272666487,-1.277969698
8301,98,360,155538,0.2722222222,0.05336959457,-1.272706096
8401,98,360,155538,0.2722222222,0.05401252427,-1.267505526
8501,98,360,155538,0.2722222222,0.05465545397,-1.262366494
8601,97,360,155538,0.2694444444,0.05529838367,-1.257287563
8701,97,360,155538,0.2694444444,0.05594131338,-1.252267342
8801,96,360,155538,0.2666666667,0.05658424308,-1.247304489
8901,96,360,155538,0.2666666667,0.05722717278,-1.242397709
9001,96,360,155538,0.2666666667,0.05787010248,-1.237545749
9101,95,360,155538,0.2638888889,0.05851303219,-1.232747396
9201,95,360,155538,0.2638888889,0.05915596189,-1.22800148
9301,95,360,155538,0.2638888889,0.05979889159,-1.223306866
9401,94,360,155538,0.2611111111,0.06044182129,-1.218662458
9501,94,360,155538,0.2611111111,0.06108475099,-1.214067192
9601,94,360,155538,0.2611111111,0.0617276807,-1.209520041
9701,93,360,155538,0.2583333333,0.0623706104,-1.205020006
9801,93,360,155538,0.2583333333,0.0630135401,-1.200566121
9901,93,360,155538,0.2583333333,0.0636564698,-1.19615745
10001,92,360,155538,0.2555555556,0.0642993995,-1.191793083
10101,92,360,155538,0.2555555556,0.06494232921,-1.187472139
10201,91,360,155538,0.2527777778,0.06558525891,-1.183193763
10301,91,360,155538,0.2527777778,0.06622818861,-1.178957123
10401,91,360,155538,0.2527777778,0.06687111831,-1.174761414
10501,91,360,155538,0.2527777778,0.06751404801,-1.170605852
10601,90,360,155538,0.25,0.06815697772,-1.166489676
10701,90,360,155538,0.25,0.06879990742,-1.162412146
10801,90,360,155538,0.25,0.06944283712,-1.158372544
10901,89,360,155538,0.2472222222,0.07008576682,-1.154370171
11001,89,360,155538,0.2472222222,0.07072869652,-1.150404346
11101,89,360,155538,0.2472222222,0.07137162623,-1.146474408
11201,88,360,155538,0.2444444444,0.07201455593,-1.142579713
11301,88,360,155538,0.2444444444,0.07265748563,-1.138719635
11401,88,360,155538,0.2444444444,0.07330041533,-1.134893565
11501,87,360,155538,0.2416666667,0.07394334503,-1.131100907
11601,87,360,155538,0.2416666667,0.07458627474,-1.127341083
11701,87,360,155538,0.2416666667,0.07522920444,-1.123613531
11801,87,360,155538,0.2416666667,0.07587213414,-1.1199177
11901,86,360,155538,0.2388888889,0.07651506384,-1.116253055
12001,86,360,155538,0.2388888889,0.07715799354,-1.112619074
12101,86,360,155538,0.2388888889,0.07780092325,-1.109015249
12201,85,360,155538,0.2361111111,0.07844385295,-1.105441083
12301,85,360,155538,0.2361111111,0.07908678265,-1.101896092
12401,85,360,155538,0.2361111111,0.07972971235,-1.098379803
12501,85,360,155538,0.2361111111,0.08037264206,-1.094891755
12601,84,360,155538,0.2333333333,0.08101557176,-1.091431499
12701,84,360,155538,0.2333333333,0.08165850146,-1.087998594
12801,84,360,155538,0.2333333333,0.08230143116,-1.084592613
12901,83,360,155538,0.2305555556,0.08294436086,-1.081213135
13001,83,360,155538,0.2305555556,0.08358729057,-1.077859752
13101,83,360,155538,0.2305555556,0.08423022027,-1.074532064
13201,83,360,155538,0.2305555556,0.08487314997,-1.071229679
13301,82,360,155538,0.2277777778,0.08551607967,-1.067952217
13401,82,360,155538,0.2277777778,0.08615900937,-1.064699303
13501,82,360,155538,0.2277777778,0.08680193908,-1.061470573
13601,82,360,155538,0.2277777778,0.08744486878,-1.05826567
13701,81,360,155538,0.225,0.08808779848,-1.055084244
13801,81,360,155538,0.225,0.08873072818,-1.051925954
13901,81,360,155538,0.225,0.08937365788,-1.048790467
14001,81,360,155538,0.225,0.09001658759,-1.045677455
14101,80,360,155538,0.2222222222,0.09065951729,-1.042586598
14201,80,360,155538,0.2222222222,0.09130244699,-1.039517583
14301,80,360,155538,0.2222222222,0.09194537669,-1.036470104
14401,80,360,155538,0.2222222222,0.09258830639,-1.03344386
14501,79,360,155538,0.2194444444,0.0932312361,-1.030438558
14601,79,360,155538,0.2194444444,0.0938741658,-1.027453909
14701,79,360,155538,0.2194444444,0.0945170955,-1.024489633
14801,79,360,155538,0.2194444444,0.0951600252,-1.021545452
14901,79,360,155538,0.2194444444,0.0958029549,-1.018621096
15001,78,360,155538,0.2166666667,0.09644588461,-1.015716299
15101,78,360,155538,0.2166666667,0.09708881431,-1.012830803
15201,78,360,155538,0.2166666667,0.09773174401,-1.009964351
15301,78,360,155538,0.2166666667,0.09837467371,-1.007116695
15401,77,360,155538,0.2138888889,0.09901760342,-1.004287589
15501,77,360,155538,0.2138888889,0.09966053312,-1.001476794
15601,77,360,155538,0.2138888889,0.1003034628,-0.9986840734
15701,77,360,155538,0.2138888889,0.1009463925,-0.9959091966
15801,76,360,155538,0.2111111111,0.1015893222,-0.9931519372
16001,76,360,155538,0.2111111111,0.1028751816,-0.987689385
16101,76,360,155538,0.2111111111,0.1035181113,-0.9849836602
16201,76,360,155538,0.2111111111,0.104161041,-0.9822946882
16301,75,360,155538,0.2083333333,0.1048039707,-0.9796222628
16401,75,360,155538,0.2083333333,0.1054469004,-0.9769661816
16501,75,360,155538,0.2083333333,0.1060898301,-0.9743262459
16601,75,360,155538,0.2083333333,0.1067327598,-0.9717022607
16701,75,360,155538,0.2083333333,0.1073756895,-0.9690940342
16801,74,360,155538,0.2055555556,0.1080186192,-0.9665013784
16901,74,360,155538,0.2055555556,0.1086615489,-0.9639241085
17001,74,360,155538,0.2055555556,0.1093044786,-0.9613620429
17101,74,360,155538,0.2055555556,0.1099474084,-0.9588150033
17201,74,360,155538,0.2055555556,0.1105903381,-0.9562828144
17301,73,360,155538,0.2027777778,0.1112332678,-0.9537653041
17401,73,360,155538,0.2027777778,0.1118761975,-0.9512623032
17501,73,360,155538,0.2027777778,0.1125191272,-0.9487736454
17601,73,360,155538,0.2027777778,0.1131620569,-0.9462991673
17701,73,360,155538,0.2027777778,0.1138049866,-0.9438387082
17801,72,360,155538,0.2,0.1144479163,-0.94139211
17901,72,360,155538,0.2,0.115090846,-0.9389592177
18001,72,360,155538,0.2,0.1157337757,-0.9365398783
18101,72,360,155538,0.2,0.1163767054,-0.9341339419
18201,72,360,155538,0.2,0.1170196351,-0.9317412606
18301,71,360,155538,0.1972222222,0.1176625648,-0.9293616892
18401,71,360,155538,0.1972222222,0.1183054945,-0.9269950849
18501,71,360,155538,0.1972222222,0.1189484242,-0.9246413071
18601,71,360,155538,0.1972222222,0.1195913539,-0.9223002175
18701,71,360,155538,0.1972222222,0.1202342836,-0.91997168
18801,71,360,155538,0.1972222222,0.1208772133,-0.9176555608
18901,70,360,155538,0.1944444444,0.121520143,-0.9153517281
19001,70,360,155538,0.1944444444,0.1221630727,-0.9130600523
19101,70,360,155538,0.1944444444,0.1228060024,-0.9107804057
19201,70,360,155538,0.1944444444,0.1234489321,-0.9085126626
19301,70,360,155538,0.1944444444,0.1240918618,-0.9062566995
19401,69,360,155538,0.1916666667,0.1247347915,-0.9040123946
19501,69,360,155538,0.1916666667,0.1253777212,-0.9017796279
19601,69,360,155538,0.1916666667,0.1260206509,-0.8995582816
19701,69,360,155538,0.1916666667,0.1266635806,-0.8973482392
19801,69,360,155538,0.1916666667,0.1273065103,-0.8951493865
19901,68,360,155538,0.1888888889,0.12794944,-0.8929616105
20001,68,360,155538,0.1888888889,0.1285923697,-0.8907848004
20101,68,360,155538,0.1888888889,0.1292352994,-0.8886188467
20201,68,360,155538,0.1888888889,0.1298782291,-0.8864636416
20301,68,360,155538,0.1888888889,0.1305211588,-0.884319079
20401,68,360,155538,0.1888888889,0.1311640885,-0.8821850544
20501,67,360,155538,0.1861111111,0.1318070182,-0.8800614646
20601,67,360,155538,0.1861111111,0.1324499479,-0.8779482081
20701,67,360,155538,0.1861111111,0.1330928776,-0.8758451849
20801,67,360,155538,0.1861111111,0.1337358073,-0.8737522962
20901,67,360,155538,0.1861111111,0.134378737,-0.871669445
21001,67,360,155538,0.1861111111,0.1350216667,-0.8695965353
21101,66,360,155538,0.1833333333,0.1356645964,-0.8675334728
21201,66,360,155538,0.1833333333,0.1363075261,-0.8654801642
21301,66,360,155538,0.1833333333,0.1369504558,-0.8634365179
21401,66,360,155538,0.1833333333,0.1375933855,-0.8614024432
21501,66,360,155538,0.1833333333,0.1382363152,-0.859377851
21601,65,360,155538,0.1805555556,0.1388792449,-0.8573626533
21701,65,360,155538,0.1805555556,0.1395221746,-0.8553567633
21801,65,360,155538,0.1805555556,0.1401651043,-0.8533600953
21901,65,360,155538,0.1805555556,0.140808034,-0.8513725651
22001,65,360,155538,0.1805555556,0.1414509638,-0.8493940892
22101,65,360,155538,0.1805555556,0.1420938935,-0.8474245857
22201,65,360,155538,0.1805555556,0.1427368232,-0.8454639734
22301,64,360,155538,0.1777777778,0.1433797529,-0.8435121725
22401,64,360,155538,0.1777777778,0.1440226826,-0.8415691042
22501,64,360,155538,0.1777777778,0.1446656123,-0.8396346906
22601,64,360,155538,0.1777777778,0.145308542,-0.8377088549
22701,64,360,155538,0.1777777778,0.1459514717,-0.8357915216
22801,64,360,155538,0.1777777778,0.1465944014,-0.8338826157
22901,63,360,155538,0.175,0.1472373311,-0.8319820635
23001,63,360,155538,0.175,0.1478802608,-0.8300897923
23101,63,360,155538,0.175,0.1485231905,-0.8282057301
23201,63,360,155538,0.175,0.1491661202,-0.8263298062
23301,63,360,155538,0.175,0.1498090499,-0.8244619504
23401,63,360,155538,0.175,0.1504519796,-0.8226020936
23501,63,360,155538,0.175,0.1510949093,-0.8207501677
23601,62,360,155538,0.1722222222,0.151737839,-0.8189061053
23701,62,360,155538,0.1722222222,0.1523807687,-0.81706984
23801,62,360,155538,0.1722222222,0.1530236984,-0.8152413059
23901,62,360,155538,0.1722222222,0.1536666281,-0.8134204384
24001,62,360,155538,0.1722222222,0.1543095578,-0.8116071733
24101,62,360,155538,0.1722222222,0.1549524875,-0.8098014475
24201,61,360,155538,0.1694444444,0.1555954172,-0.8080031986
24301,61,360,155538,0.1694444444,0.1562383469,-0.8062123648
24401,61,360,155538,0.1694444444,0.1568812766,-0.8044288853
24601,61,360,155538,0.1694444444,0.158167136,-0.8008837492
24701,61,360,155538,0.1694444444,0.1588100657,-0.7991219746
24801,60,360,155538,0.1666666667,0.1594529954,-0.7973673179
24901,60,360,155538,0.1666666667,0.1600959251,-0.7956197219
25001,60,360,155538,0.1666666667,0.1607388548,-0.7938791301
25101,60,360,155538,0.1666666667,0.1613817845,-0.7921454865
25201,60,360,155538,0.1666666667,0.1620247142,-0.7904187359
25301,60,360,155538,0.1666666667,0.1626676439,-0.7886988236
25401,60,360,155538,0.1666666667,0.1633105736,-0.7869856957
25501,59,360,155538,0.1638888889,0.1639535033,-0.785279299
25601,59,360,155538,0.1638888889,0.164596433,-0.7835795806
25701,59,360,155538,0.1638888889,0.1652393627,-0.7818864886
25801,59,360,155538,0.1638888889,0.1658822924,-0.7801999715
25901,59,360,155538,0.1638888889,0.1665252221,-0.7785199784
26001,59,360,155538,0.1638888889,0.1671681518,-0.776846459
26101,59,360,155538,0.1638888889,0.1678110815,-0.7751793636
26201,58,360,155538,0.1611111111,0.1684540112,-0.7735186431
26301,58,360,155538,0.1611111111,0.1690969409,-0.771864249
26401,58,360,155538,0.1611111111,0.1697398706,-0.7702161331
26501,58,360,155538,0.1611111111,0.1703828003,-0.7685742481
26601,58,360,155538,0.1611111111,0.17102573,-0.7669385471
26701,58,360,155538,0.1611111111,0.1716686597,-0.7653089835
26801,57,360,155538,0.1583333333,0.1723115895,-0.7636855115
26901,57,360,155538,0.1583333333,0.1729545192,-0.7620680858
27001,57,360,155538,0.1583333333,0.1735974489,-0.7604566614
27101,57,360,155538,0.1583333333,0.1742403786,-0.758851194
27201,57,360,155538,0.1583333333,0.1748833083,-0.7572516398
27301,57,360,155538,0.1583333333,0.175526238,-0.7556579553
27401,57,360,155538,0.1583333333,0.1761691677,-0.7540700975
27501,56,360,155538,0.1555555556,0.1768120974,-0.7524880242
27601,56,360,155538,0.1555555556,0.1774550271,-0.7509116932
27701,56,360,155538,0.1555555556,0.1780979568,-0.749341063
27801,56,360,155538,0.1555555556,0.1787408865,-0.7477760925
27901,56,360,155538,0.1555555556,0.1793838162,-0.7462167411
28001,56,360,155538,0.1555555556,0.1800267459,-0.7446629687
28101,56,360,155538,0.1555555556,0.1806696756,-0.7431147353
28201,56,360,155538,0.1555555556,0.1813126053,-0.7415720017
28301,55,360,155538,0.1527777778,0.181955535,-0.7400347289
28401,55,360,155538,0.1527777778,0.1825984647,-0.7385028784
28501,55,360,155538,0.1527777778,0.1832413944,-0.7369764121
28601,55,360,155538,0.1527777778,0.1838843241,-0.7354552923
28701,55,360,155538,0.1527777778,0.1845272538,-0.7339394816
28801,55,360,155538,0.1527777778,0.1851701835,-0.7324289431
28901,55,360,155538,0.1527777778,0.1858131132,-0.7309236403
28978,55,360,155538,0.1527777778,0.1863081691,-0.7297681022
1,341,360,180372,0.9472222222,0.000005544097754,-5.256169121
101,284,360,180372,0.7888888889,0.0005599538731,-3.251847747
201,269,360,180372,0.7472222222,0.001114363648,-2.952973063
301,257,360,180372,0.7138888889,0.001668773424,-2.777602625
401,248,360,180372,0.6888888889,0.002223183199,-2.653024748
501,242,360,180372,0.6722222222,0.002777592975,-2.556331395
601,237,360,180372,0.6583333333,0.00333200275,-2.477294649
701,232,360,180372,0.6444444444,0.003886412525,-2.410451103
801,227,360,180372,0.6305555556,0.004440822301,-2.352536605
901,222,360,180372,0.6166666667,0.004995232076,-2.30144433
1001,219,360,180372,0.6083333333,0.005549641851,-2.255735043
1101,215,360,180372,0.5972222222,0.006104051627,-2.214381802
1201,212,360,180372,0.5888888889,0.006658461402,-2.176626113
1301,209,360,180372,0.5805555556,0.007212871177,-2.141891824
1401,206,360,180372,0.5722222222,0.007767280953,-2.109730986
1501,203,360,180372,0.5638888889,0.008321690728,-2.079788429
1601,200,360,180372,0.5555555556,0.008876100503,-2.051777789
1701,197,360,180372,0.5472222222,0.009430510279,-2.025464807
1801,195,360,180372,0.5416666667,0.009984920054,-2.000655408
1901,193,360,180372,0.5361111111,0.01053932983,-1.977187004
2001,191,360,180372,0.5305555556,0.0110937396,-1.954922032
2101,189,360,180372,0.525,0.01164814938,-1.933743068
2201,187,360,180372,0.5194444444,0.01220255916,-1.913549078
2301,185,360,180372,0.5138888889,0.01275696893,-1.894252502
2401,183,360,180372,0.5083333333,0.01331137871,-1.875776961
2501,181,360,180372,0.5027777778,0.01386578848,-1.858055429
2601,180,360,180372,0.5,0.01442019826,-1.841028769
2701,178,360,180372,0.4944444444,0.01497460803,-1.824644537
2801,177,360,180372,0.4916666667,0.01552901781,-1.808856012
2901,175,360,180372,0.4861111111,0.01608342758,-1.793621392
3001,174,360,180372,0.4833333333,0.01663783736,-1.778903125
